0.9062575150516615 - 6.011901046432122e-17im,0.8508130630275507 + 0.05487333828809635im,0.06809211263692146 + 0.009556743667092658im,-0.2563401067312789 - 0.05053190072564769im,-0.04427260986866279 - 0.009665277353362336im,0.12465012049314814 + 0.02991181862592229im,0.02506955055293175 + 0.005878332927141616im,-0.0703327121926393 - 0.01591284947468623im,-0.014249011493544626 - 0.0030870698986165466im,0.04218753162466948 + 0.008900658954427779im,0.008522654628885013 + 0.0016902980912748163im,-0.026038543852866084 - 0.005295151230298165im,-0.005282660450949123 - 0.0009896727274767549im,0.016364644081468205 + 0.003265979724307834im,0.0033418519810851336 + 0.0006039744107719454im,-0.010421236913975614 - 0.0020568599708413243im,-0.002141728036581647 - 0.0003775067276029578im,0.006702861553502916 + 0.0013132404831056653im,0.0013853097223264388 + 0.00023963530135225706im,-0.004344716412241953 - 0.0008467633542692418im,-0.0009023178957554308 - 0.00015380129398883587im,0.0028335908614235965 + 0.000550083751313429im,0.0005909607842367778 + 9.9534960070116e-5im,-0.0018573282611310741 - 0.0003594637611855161im,-0.0003887692393311024 - 6.483605459194869e-5im,0.0012224845107057574 + 0.0002360225141813506im,0.00025670095289120014 + 4.245547944250216e-5im,-0.0008074506550075035 - 0.00015558407872891708im,-0.0001700254625767541 - 2.7920630396951833e-5im,0.0005349135183273962 + 0.00010290068508190393im,0.0001129160929034261 + 1.842838732774839e-5im,-0.00035527825593166805 - 6.82497874409436e-5im,-7.516193939690749e-5 - 1.2200699755293274e-5im,0.00023649808285951347 + 4.5378117334923846e-5im,5.013203209873503e-5 + 8.098992601918254e-6im,-0.00015774036889489178 - 3.0235582822130666e-5im,-3.349700512505471e-5 - 5.388592523138148e-6im,0.00010539415776547401 + 2.0183942230875083e-5im,2.2417490335698418e-5 + 3.592468565754109e-6im,-7.052879426351081e-5 - 1.3496384719738801e-5im,-1.5024229109676081e-5 - 2.3992586749000143e-6im,4.7263135016866764e-5 + 9.038069334157397e-6im,1.0082618051342128e-5 + 1.604835234957007e-6im,-3.171201646416423e-5 - 6.060600417861387e-6im,-6.774949948159822e-6 - 1.0748651784474288e-6im,2.130177800166636e-5 + 4.06895080477826e-6im,4.558339933123402e-6 + 7.206529698516886e-7im,-1.4323408421664605e-5 - 2.73482776606955e-6im,-3.0716359188701277e-6 - 4.834613906088446e-7im,9.6396093259584e-6 + 1.8400138820467468e-6im,2.074206683398996e-6 + 3.242826714711912e-7im,-6.492065770249115e-6 - 1.2391653695624119e-6im,-1.4055752267675246e-6 - 2.1713467323199904e-7im,4.374242179803995e-6 + 8.35302578280132e-7im,9.587438850386798e-7 + 1.4464789847670658e-7im,-2.94718585970393e-6 - 5.636145277908119e-7im,-6.625533384009522e-7 - 9.514642843463028e-8im,1.983648220391819e-6 + 3.8072956236569313e-7im,4.700347282716352e-7 + 6.070457662361644e-8im,-1.3308992745807446e-6 - 2.575913180677144e-7im,-3.5076962872832433e-7 - 3.583951719084227e-8im,8.85903794562656e-7 + 1.747195504264221e-7im,2.85968343848841e-7 + 1.66144939650903e-8im,-5.786755659737853e-7 - 1.1905267893711175e-7im,-2.65442502243882e-7 + 3.739291698903423e-16im,3.6102983956933097e-7 + 8.18420644778603e-8im,2.859683437458009e-7 - 1.661449400212083e-8im,-1.9887026202900135e-7 - 5.724741885149036e-8im,-3.507696290945307e-7 + 3.583951662188562e-8im,6.673976819683107e-8 + 4.1400933308841e-8im,4.7003472831016476e-7 - 6.070457678981032e-8im,5.6260032429877346e-8 - 3.1785727640646924e-8im,-6.625533385082837e-7 + 9.514642845464164e-8im,-1.8985451359425863e-7 + 2.682562749037789e-8im,9.58743885093927e-7 - 1.4464789877373878e-7im,3.5585443446647543e-7 - 2.5616854563077053e-8im,-1.405575227016985e-6 + 2.17134673079813e-7im,-5.818490521144536e-7 + 2.775337908606133e-8im,2.074206683228956e-6 - 3.242826713922108e-7im,9.059935656279249e-7 - 3.320940622809922e-8im,-3.0716359189026678e-6 + 4.834613904105837e-7im,-1.3837757527363038e-6 + 4.2245736835326735e-8im,4.558339933074668e-6 - 7.206529696960308e-7im,2.0980513434979563e-6 - 5.530018086431694e-8im,-6.774949947490621e-6 + 1.0748651786209981e-6im,-3.1743154357207137e-6 + 7.280135715948086e-8im,1.0082618051252906e-5 - 1.6048352354254713e-6im,4.804288754137076e-6 - 9.480038744500396e-8im,-1.502422910969586e-5 + 2.3992586750595284e-6im,-7.282716224033369e-6 + 1.2022707092821838e-7im,2.2417490335592762e-5 - 3.592468565552858e-6im,1.1065269213526175e-5 - 1.4540941922989222e-7im,-3.349700512539202e-5 + 5.388592522704774e-6im,-1.6860423717431148e-5 + 1.6117731321060567e-7im,5.013203209901134e-5 - 8.098992601736085e-6im,2.577658776141525e-5 - 1.4726495866701462e-7im,-7.516193939650765e-5 + 1.2200699755750494e-5im,-3.956015731398949e-5 + 6.156074548849463e-8im,0.0001129160929040954 - 1.8428387328110764e-5im,6.0985370232312405e-5 + 1.8052364697434742e-7im,-0.00017002546257662295 + 2.792063039711632e-5im,-9.450189919078219e-5 - 7.458252763396057e-7im,0.00025670095289167855 - 4.245547944241214e-5im,0.0001473289823787197 + 1.960852089439685e-6im,-0.00038876923933170725 + 6.483605459182231e-5im,-0.00023134218516274508 - 4.464839439804526e-6im,0.0005909607842374141 - 9.953496007036384e-5im,0.0003664091705069021 + 9.519105456456591e-6im,-0.0009023178957567257 + 0.00015380129398961665im,-0.0005864720145891698 - 1.9651839508185166e-5im,0.001385309722329474 - 0.00023963530135349254im,0.0009510766084303869 + 4.006066401563413e-5im,-0.0021417280365863354 + 0.0003775067276042944im,-0.0015683546501209656 - 8.185647387414383e-5im,0.0033418519810934216 - 0.0006039744107754359im,0.0026440757526818267 + 0.00017031861972112138im,-0.005282660450963116 + 0.0009896727274829248im,-0.004596942533897961 - 0.00036949790653614855im,0.008522654628912293 - 0.0016902980912869316im,0.008361707322611649 + 0.000869612617176677im,-0.01424901149360482 + 0.003087069898645251im,-0.016215032344480244 - 0.0022570415289501666im,0.025069550553059778 - 0.005878332927189219im,0.03397706627218342 + 0.005481827326782143im,-0.044272609868747544 + 0.009665277353347877im,-0.08220410735047727 - 0.007406601426416442im,0.06809211263672997 - 0.009556743666988467im,0.3838957403225344 - 0.008905570330351758im
0.8508130630275509 - 0.0548733382880964im,1.0937424849481734 + 2.0220370516854658e-17im,0.3838957403225843 + 0.008905570330036597im,-0.06809211263689932 - 0.009556743667085706im,-0.08220410735053955 + 0.0074066014266226535im,0.044272609868658254 + 0.009665277353359767im,0.03397706627215397 - 0.005481827326750232im,-0.025069550552932505 - 0.005878332927139046im,-0.016215032344446302 + 0.002257041528918738im,0.014249011493543469 + 0.0030870698986151983im,0.008361707322595354 - 0.0008696126171668769im,-0.008522654628883599 - 0.0016902980912737976im,-0.004596942533891134 + 0.0003694979065332343im,0.0052826604509481805 + 0.0009896727274762832im,0.0026440757526781534 - 0.00017031861972053214im,-0.003341851981084398 - 0.0006039744107716496im,-0.0015683546501186244 + 8.18564738740393e-5im,0.0021417280365812036 + 0.00037750672760288506im,0.000951076608429236 - 4.006066401552495e-5im,-0.0013853097223260444 - 0.00023963530135204765im,-0.0005864720145886901 + 1.965183950844781e-5im,0.0009023178957552496 + 0.00015380129398874534im,0.0003664091705069976 - 9.519105457091591e-6im,-0.0005909607842362047 - 9.95349600702388e-5im,-0.00023134218516247313 + 4.46483944028321e-6im,0.0003887692393306598 + 6.483605459222427e-5im,0.00014732898237918967 - 1.96085208961908e-6im,-0.0002567009528906685 - 4.2455479442682806e-5im,-9.450189919132988e-5 + 7.45825276570862e-7im,0.0001700254625768565 + 2.7920630397018797e-5im,6.098537023159499e-5 - 1.8052364742621734e-7im,-0.00011291609290373786 - 1.842838732794966e-5im,-3.956015731399923e-5 - 6.156074502972173e-8im,7.516193939671881e-5 + 1.2200699755261168e-5im,2.577658776156861e-5 + 1.4726495902161072e-7im,-5.0132032098537546e-5 - 8.098992601783065e-6im,-1.6860423717165126e-5 - 1.611773133589291e-7im,3.349700512524887e-5 + 5.388592523157572e-6im,1.106526921361586e-5 + 1.4540941934014356e-7im,-2.2417490335696947e-5 - 3.5924685660383617e-6im,-7.282716223958661e-6 - 1.2022707054458252e-7im,1.5024229109769529e-5 + 2.3992586752275814e-6im,4.8042887547084935e-6 + 9.480038736423645e-8im,-1.0082618051256352e-5 - 1.604835235029179e-6im,-3.1743154359790824e-6 - 7.280135688152026e-8im,6.77494994769883e-6 + 1.0748651783259836e-6im,2.098051343800956e-6 + 5.530018094109665e-8im,-4.558339933273927e-6 - 7.206529696684606e-7im,-1.3837757528674402e-6 - 4.2245737124164375e-8im,3.0716359188851346e-6 + 4.834613906957889e-7im,9.059935656254262e-7 + 3.32094062722067e-8im,-2.074206683526561e-6 - 3.242826717751215e-7im,-5.818490517865633e-7 - 2.775337930136969e-8im,1.4055752272472078e-6 + 2.1713467325076699e-7im,3.5585443436716474e-7 + 2.561685487161573e-8im,-9.587438852823907e-7 - 1.4464789856123271e-7im,-1.8985451285091363e-7 - 2.682562758526349e-8im,6.625533384092816e-7 + 9.514642845120398e-8im,5.6260032660697345e-8 + 3.1785727461197594e-8im,-4.700347280235536e-7 - 6.07045763270828e-8im,6.673976819417519e-8 - 4.140093355115114e-8im,3.507696287084491e-7 + 3.5839516790876363e-8im,-1.9887026213481544e-7 + 5.724741912417905e-8im,-2.859683435684595e-7 - 1.6614494011072138e-8im,3.61029839128191e-7 - 8.184206424877203e-8im,2.6544250246776256e-7 - 2.966862813194231e-16im,-5.786755662915698e-7 + 1.1905267858101413e-7im,-2.859683438615594e-7 + 1.66144940283277e-8im,8.859037945297528e-7 - 1.7471955062234502e-7im,3.507696289845358e-7 - 3.583951660472278e-8im,-1.3308992744405985e-6 + 2.575913183987608e-7im,-4.70034728392482e-7 + 6.07045767561164e-8im,1.9836482209862885e-6 - 3.8072956253891894e-7im,6.625533386552115e-7 - 9.514642858129746e-8im,-2.9471858596361967e-6 + 5.636145277377253e-7im,-9.587438851453626e-7 + 1.4464789890064265e-7im,4.3742421801830986e-6 - 8.353025779622139e-7im,1.4055752269187655e-6 - 2.1713467342263016e-7im,-6.492065770162914e-6 + 1.2391653698880261e-6im,-2.0742066831638477e-6 + 3.242826716607411e-7im,9.639609325698096e-6 - 1.8400138820231817e-6im,3.0716359190038683e-6 - 4.834613907692788e-7im,-1.4323408421077001e-5 + 2.7348277661472497e-6im,-4.558339932942193e-6 + 7.206529696994173e-7im,2.1301778001890516e-5 - 4.068950804973359e-6im,6.774949947544505e-6 - 1.0748651783969967e-6im,-3.171201646420499e-5 + 6.060600417763786e-6im,-1.0082618051440024e-5 + 1.6048352353801747e-6im,4.7263135016814065e-5 - 9.03806933419033e-6im,1.5024229109521459e-5 - 2.3992586747925267e-6im,-7.052879426352858e-5 + 1.3496384719548547e-5im,-2.241749033567677e-5 + 3.592468565825099e-6im,0.0001053941577653845 - 2.0183942231182613e-5im,3.349700512547772e-5 - 5.3885925232152925e-6im,-0.0001577403688946981 + 3.023558282209397e-5im,-5.013203209888797e-5 + 8.098992601909386e-6im,0.00023649808285980766 - 4.537811733499007e-5im,7.516193939689077e-5 - 1.2200699755696924e-5im,-0.00035527825593181166 + 6.824978744107703e-5im,-0.00011291609290384022 + 1.842838732785865e-5im,0.0005349135183268955 - 0.00010290068508235305im,0.00017002546257675704 - 2.792063039729659e-5im,-0.0008074506550071792 + 0.00015558407872967266im,-0.0002567009528913579 + 4.2455479442927104e-5im,0.0012224845107053895 - 0.0002360225141824528im,0.0003887692393304088 - 6.483605459232361e-5im,-0.001857328261130898 + 0.0003594637611867392im,-0.0005909607842368651 + 9.953496007048562e-5im,0.0028335908614234183 - 0.0005500837513151381im,0.0009023178957557116 - 0.0001538012939897247im,-0.00434471641224083 + 0.0008467633542718519im,-0.001385309722326779 + 0.00023963530135438042im,0.006702861553501404 - 0.0013132404831104184im,0.0021417280365819366 - 0.00037750672760561286im,-0.010421236913972835 + 0.0020568599708486184im,-0.0033418519810871237 + 0.0006039744107771541im,0.016364644081463167 - 0.0032659797243197747im,0.005282660450953058 - 0.0009896727274855042im,-0.02603854385285659 + 0.0052951512303203215im,-0.00852265462889515 + 0.001690298091290748im,0.04218753162464823 - 0.008900658954473247im,0.014249011493574139 - 0.0030870698986506895im,-0.07033271219259409 + 0.015912849474789964im,-0.02506955055299917 + 0.00587833292719662im,0.12465012049311786 - 0.029911818626070306im,0.044272609868622255 - 0.009665277353368307im,-0.2563401067313556 + 0.05053190072551655im,-0.06809211263660868 + 0.00955674366707875im
0.06809211263692187 - 0.009556743667092426im,0.38389574032258406 - 0.008905570330036635im,0.9062575150517779 - 8.185726402265558e-17im,0.8508130630275427 + 0.054873338287994546im,0.06809211263690661 + 0.009556743667084509im,-0.2563401067312758 - 0.05053190072562394im,-0.04427260986865595 - 0.009665277353357302im,0.12465012049314873 + 0.029911818625908283im,0.025069550552934604 + 0.005878332927139749im,-0.0703327121926373 - 0.01591284947468211im,-0.014249011493545658 - 0.003087069898615376im,0.042187531624668546 + 0.008900658954423343im,0.0085226546288849 + 0.0016902980912737798im,-0.02603854385286588 - 0.005295151230295125im,-0.0052826604509486836 - 0.000989672727476365im,0.016364644081467768 + 0.0032659797243056008im,0.0033418519810850694 + 0.0006039744107718927im,-0.010421236913975515 - 0.0020568599708401286im,-0.0021417280365813415 - 0.00037750672760287286im,0.0067028615535027385 + 0.001313240483104676im,0.0013853097223263397 + 0.00023963530135208164im,-0.004344716412241784 - 0.0008467633542683029im,-0.0009023178957555457 - 0.0001538012939885874im,0.0028335908614235752 + 0.0005500837513130433im,0.0005909607842361367 + 9.953496006996851e-5im,-0.0018573282611310843 - 0.0003594637611849067im,-0.00038876923933079625 - 6.483605459162286e-5im,0.0012224845107059504 + 0.00023602251418099486im,0.00025670095289064785 + 4.245547944252826e-5im,-0.0008074506550072519 - 0.0001555840787287426im,-0.0001700254625766448 - 2.7920630396993338e-5im,0.0005349135183270563 + 0.00010290068508185991im,0.00011291609290387783 + 1.8428387328074847e-5im,-0.0003552782559320033 - 6.824978744099897e-5im,-7.516193939695868e-5 - 1.2200699755531126e-5im,0.0002364980828595819 + 4.5378117335462125e-5im,5.0132032098611184e-5 + 8.09899260162231e-6im,-0.000157740368894921 - 3.0235582821815014e-5im,-3.349700512528361e-5 - 5.388592522923417e-6im,0.0001053941577654975 + 2.0183942230484268e-5im,2.241749033526636e-5 + 3.592468565711495e-6im,-7.052879426335197e-5 - 1.3496384719335998e-5im,-1.5024229109581091e-5 - 2.399258674983288e-6im,4.72631350169535e-5 + 9.038069334070324e-6im,1.0082618051212798e-5 + 1.6048352351254294e-6im,-3.1712016464283276e-5 - 6.060600418205675e-6im,-6.774949947653319e-6 - 1.0748651785467909e-6im,2.1301778002000058e-5 + 4.068950805081152e-6im,4.558339932850219e-6 + 7.206529696574293e-7im,-1.4323408421038383e-5 - 2.7348277661060703e-6im,-3.071635918755945e-6 - 4.834613905817183e-7im,9.63960932578644e-6 + 1.840013881662105e-6im,2.0742066831636232e-6 + 3.2428267186994957e-7im,-6.4920657700325305e-6 - 1.2391653697590133e-6im,-1.4055752272610744e-6 - 2.1713467319290127e-7im,4.374242179734821e-6 + 8.353025779149996e-7im,9.587438854600154e-7 + 1.4464789846822559e-7im,-2.9471858597135583e-6 - 5.636145279499981e-7im,-6.62553338713289e-7 - 9.514642875795452e-8im,1.9836482208004025e-6 + 3.8072956269180224e-7im,4.700347283102914e-7 + 6.070457619760794e-8im,-1.3308992747287344e-6 - 2.575913186127446e-7im,-3.507696288323821e-7 - 3.5839516482067116e-8im,8.859037953259129e-7 + 1.747195505045646e-7im,2.8596834374841717e-7 + 1.661449402860661e-8im,-5.786755659633738e-7 - 1.1905267893134143e-7im,-2.654425021988168e-7 + 4.413210472418169e-17im,3.6102983914932137e-7 + 8.184206471348254e-8im,2.8596834408115305e-7 - 1.6614493806747383e-8im,-1.9887026214161878e-7 - 5.724741884557833e-8im,-3.5076962872575655e-7 + 3.5839516959601475e-8im,6.673976779007194e-8 + 4.140093309294034e-8im,4.70034728062896e-7 - 6.070457666647998e-8im,5.6260032390122516e-8 - 3.178572756626292e-8im,-6.625533388049639e-7 + 9.514642853596615e-8im,-1.8985451339662033e-7 + 2.6825627532476163e-8im,9.587438854613548e-7 - 1.4464789840876628e-7im,3.5585443438586686e-7 - 2.5616854983318964e-8im,-1.4055752273095626e-6 + 2.1713467332677078e-7im,-5.818490519262941e-7 + 2.7753379098489112e-8im,2.074206683124713e-6 - 3.2428267150682157e-7im,9.059935655296593e-7 - 3.320940622233913e-8im,-3.0716359188702116e-6 + 4.834613908206532e-7im,-1.3837757531141193e-6 + 4.224573719985287e-8im,4.558339933018618e-6 - 7.206529697140773e-7im,2.098051343475311e-6 - 5.530018096971364e-8im,-6.774949947752285e-6 + 1.07486517830429e-6im,-3.1743154356011757e-6 + 7.280135726978451e-8im,1.0082618051276667e-5 - 1.6048352351757963e-6im,4.8042887546054045e-6 - 9.480038783621965e-8im,-1.5024229109676662e-5 + 2.3992586750481493e-6im,-7.282716224064004e-6 + 1.2022707084900264e-7im,2.2417490335433398e-5 - 3.592468565975658e-6im,1.1065269213770022e-5 - 1.4540941935258084e-7im,-3.3497005125064443e-5 + 5.388592522969556e-6im,-1.686042371733732e-5 + 1.6117731318880622e-7im,5.0132032098854615e-5 - 8.098992601525302e-6im,2.5776587761550983e-5 - 1.4726495881637686e-7im,-7.516193939642929e-5 + 1.220069975564125e-5im,-3.956015731400324e-5 + 6.15607451203589e-8im,0.00011291609290373782 - 1.842838732791106e-5im,6.098537023248729e-5 + 1.8052364726173802e-7im,-0.00017002546257653862 + 2.7920630397264257e-5im,-9.4501899191333e-5 - 7.458252762959548e-7im,0.00025670095289133176 - 4.245547944294574e-5im,0.00014732898237855061 + 1.960852089270323e-6im,-0.0003887692393309673 + 6.483605459170293e-5im,-0.00023134218516270477 - 4.4648394400656035e-6im,0.0005909607842367557 - 9.953496007007079e-5im,0.00036640917050713304 + 9.519105456826616e-6im,-0.0009023178957559363 + 0.0001538012939892121im,-0.0005864720145887371 - 1.965183950801599e-5im,0.001385309722327905 - 0.0002396353013530301im,0.0009510766084297094 + 4.0060664015072154e-5im,-0.0021417280365838166 + 0.00037750672760418036im,-0.0015683546501197416 - 8.185647387337681e-5im,0.003341851981089132 - 0.0006039744107744569im,0.002644075752680166 + 0.00017031861971993594im,-0.005282660450956356 + 0.0009896727274812105im,-0.00459694253389581 - 0.00036949790653409756im,0.008522654628899975 - 0.0016902980912839201im,0.008361707322606805 + 0.0008696126171724936im,-0.01424901149358169 + 0.0030870698986370593im,-0.01621503234446875 - 0.0022570415289378983im,0.02506955055300852 - 0.005878332927170196im,0.033977066272162945 + 0.005481827326753488im,-0.04427260986869123 + 0.009665277353339836im,-0.0822041073505056 - 0.007406601426508523im
-0.2563401067312784 + 0.050531900725647685im,-0.06809211263689921 + 0.009556743667085475im,0.8508130630275432 - 0.054873338287994254im,1.0937424849482378 + 5.444321209135961e-16im,0.38389574032259144 + 0.008905570330018322im,-0.06809211263691062 - 0.009556743667085948im,-0.08220410735053978 + 0.007406601426614369im,0.044272609868662875 + 0.009665277353356197im,0.033977066272155715 - 0.0054818273267505735im,-0.025069550552937872 - 0.0058783329271406976im,-0.01621503234444799 + 0.0022570415289193562im,0.014249011493545918 + 0.003087069898615428im,0.008361707322596244 - 0.0008696126171666682im,-0.008522654628885398 - 0.0016902980912734996im,-0.004596942533891168 + 0.0003694979065333475im,0.005282660450948888 + 0.0009896727274760265im,0.0026440757526783386 - 0.00017031861972008748im,-0.003341851981085233 - 0.0006039744107716971im,-0.0015683546501184225 + 8.185647387393438e-5im,0.0021417280365814816 + 0.0003775067276025527im,0.000951076608429286 - 4.006066401536982e-5im,-0.001385309722326317 - 0.00023963530135182875im,-0.0005864720145884926 + 1.9651839508706738e-5im,0.0009023178957552895 + 0.00015380129398838202im,0.0003664091705066605 - 9.519105457023256e-6im,-0.0005909607842360936 - 9.953496006994294e-5im,-0.0002313421851622456 + 4.4648394404010124e-6im,0.0003887692393310661 + 6.483605459166157e-5im,0.0001473289823786482 - 1.9608520895124074e-6im,-0.0002567009528910855 - 4.2455479442554525e-5im,-9.450189919103219e-5 + 7.458252763422917e-7im,0.0001700254625764058 + 2.7920630396760255e-5im,6.098537023198329e-5 - 1.805236473901656e-7im,-0.00011291609290367235 - 1.842838732801441e-5im,-3.9560157314089775e-5 - 6.156074516904193e-8im,7.516193939701526e-5 + 1.220069975609867e-5im,2.5776587761613965e-5 + 1.4726495840488365e-7im,-5.0132032098646224e-5 - 8.098992601977091e-6im,-1.6860423717387116e-5 - 1.611773132022178e-7im,3.349700512522517e-5 + 5.388592523064843e-6im,1.1065269213400407e-5 + 1.4540941926500774e-7im,-2.2417490335409624e-5 - 3.592468565798267e-6im,-7.282716223963873e-6 - 1.2022707068621683e-7im,1.5024229109574939e-5 + 2.3992586748959485e-6im,4.804288754636172e-6 + 9.480038768648699e-8im,-1.008261805148938e-5 - 1.604835235178488e-6im,-3.174315435727496e-6 - 7.280135716356596e-8im,6.774949947979661e-6 + 1.0748651785899576e-6im,2.0980513431445924e-6 + 5.530018086445786e-8im,-4.558339932954385e-6 - 7.206529697219463e-7im,-1.3837757526852157e-6 - 4.2245736868415475e-8im,3.0716359190781256e-6 + 4.834613904861e-7im,9.059935654709203e-7 + 3.320940656226176e-8im,-2.0742066833408645e-6 - 3.2428267187650614e-7im,-5.818490521354825e-7 - 2.775337923772212e-8im,1.4055752269487653e-6 + 2.1713467322025419e-7im,3.558544345816374e-7 + 2.5616855022988845e-8im,-9.587438850370626e-7 - 1.446478984856447e-7im,-1.8985451322550795e-7 - 2.682562759310545e-8im,6.62553338713087e-7 + 9.514642895599063e-8im,5.6260032891205e-8 + 3.178572736906676e-8im,-4.7003472810662703e-7 - 6.07045768231973e-8im,6.673976802543316e-8 - 4.140093268410732e-8im,3.507696293219007e-7 + 3.583951702541991e-8im,-1.988702623314889e-7 + 5.7247418889992973e-8im,-2.859683435772361e-7 - 1.6614493977465537e-8im,3.6102983945889116e-7 - 8.184206473862556e-8im,2.654425020955736e-7 - 1.4580878145293518e-16im,-5.786755661069354e-7 + 1.1905267880760642e-7im,-2.8596834432056993e-7 + 1.6614493792477098e-8im,8.859037948645674e-7 - 1.7471955050620912e-7im,3.507696288413267e-7 - 3.5839517146730866e-8im,-1.3308992744703838e-6 + 2.5759131836057757e-7im,-4.70034728160694e-7 + 6.070457663294677e-8im,1.9836482207330367e-6 - 3.8072956237026774e-7im,6.625533385395092e-7 - 9.514642867896398e-8im,-2.9471858594509967e-6 + 5.636145279221964e-7im,-9.587438850799763e-7 + 1.446478985360172e-7im,4.374242179782442e-6 - 8.35302577940657e-7im,1.4055752272403024e-6 - 2.1713467334813064e-7im,-6.492065769994023e-6 + 1.2391653696417342e-6im,-2.0742066832916705e-6 + 3.2428267151549217e-7im,9.639609325921271e-6 - 1.8400138818815534e-6im,3.071635918543633e-6 - 4.834613904646726e-7im,-1.4323408421117134e-5 + 2.7348277662214684e-6im,-4.558339932876926e-6 + 7.206529695547229e-7im,2.1301778001882273e-5 - 4.068950805050988e-6im,6.774949947814414e-6 - 1.0748651785131482e-6im,-3.171201646418106e-5 + 6.060600418247759e-6im,-1.0082618051251622e-5 + 1.6048352350442643e-6im,4.7263135016824365e-5 - 9.038069333973943e-6im,1.5024229109570793e-5 - 2.3992586750465218e-6im,-7.052879426352561e-5 + 1.3496384719336332e-5im,-2.2417490335669483e-5 + 3.592468565798868e-6im,0.00010539415776563221 - 2.0183942230467e-5im,3.3497005125285e-5 - 5.388592522881987e-6im,-0.00015774036889489162 + 3.0235582822049097e-5im,-5.0132032098543476e-5 + 8.09899260167592e-6im,0.00023649808285978213 - 4.537811733532515e-5im,7.516193939683326e-5 - 1.2200699755661496e-5im,-0.00035527825593243003 + 6.824978744122505e-5im,-0.00011291609290382877 + 1.8428387328168057e-5im,0.000534913518327086 - 0.00010290068508202437im,0.00017002546257608982 - 2.7920630397146194e-5im,-0.0008074506550072478 + 0.00015558407872904177im,-0.0002567009528913035 + 4.2455479442902736e-5im,0.0012224845107057418 - 0.00023602251418239952im,0.0003887692393305711 - 6.483605459223143e-5im,-0.0018573282611311162 + 0.0003594637611864272im,-0.0005909607842364506 + 9.953496007066693e-5im,0.0028335908614233953 - 0.0005500837513142479im,0.0009023178957555933 - 0.00015380129398965387im,-0.004344716412241231 + 0.0008467633542705267im,-0.0013853097223265815 + 0.00023963530135328256im,0.006702861553502169 - 0.0013132404831076923im,0.0021417280365823837 - 0.0003775067276046636im,-0.010421236913974195 + 0.002056859970844636im,-0.0033418519810865417 + 0.000603974410775431im,0.01636464408146505 - 0.003265979724313352im,0.005282660450951476 - 0.0009896727274825983im,-0.026038543852860807 + 0.005295151230309122im,-0.008522654628891495 + 0.0016902980912860894im,0.042187531624656126 - 0.008900658954452035im,0.014249011493562511 - 0.0030870698986387897im,-0.0703327121926174 + 0.015912849474736084im,-0.025069550552947135 + 0.005878332927164964im,0.12465012049315756 - 0.029911818625917762im,0.044272609868567445 - 0.009665277353362492im
