0.9366384372296839 - 5.068645156369733e-16im,0.8523191136284284 + 0.06991168902635259im,0.06908844688922626 + 0.009538196687347386im,-0.2544494188416511 - 0.06646032256120103im,-0.047947941489103904 - 0.01100034141828292im,0.12295641864044471 + 0.038312028958762186im,0.026674323362777475 + 0.00670367520659847im,-0.06957244208985268 - 0.019778446108119137im,-0.01487953263951354 - 0.0034519031479690308im,0.041877357372131115 + 0.010757700067607123im,0.008811016388277878 + 0.0018613443933046085im,-0.025908602862115854 - 0.006207987181817651im,-0.005430669654175892 - 0.0010796182733113608im,0.016311790520021366 + 0.0037038247108351495im,0.003422505998144786 + 0.0006559918470596324im,-0.010402446295592492 - 0.0022520324143946104im,-0.002187450760843545 - 0.00041020516755401783im,0.0066983575559418996 + 0.0013871223258673487im,0.001412671693058556 + 0.0002616723921232584im,-0.004345083808731861 - 0.0008635039400596469im,-0.0009207431432376848 - 0.00016932927850040087im,0.002834308185420328 + 0.0005430525176606257im,0.0006064631822671537 + 0.00011056618750484631im,-0.0018561285726779325 - 0.00034527026098404525im,-0.0004058414463790389 - 7.233944653260453e-5im,0.0012179679286894824 + 0.00022222753417972386im,0.0002794691990118415 + 4.6860797972057045e-5im,-0.000798273970229573 - 0.00014500703452517832im,-0.00020315440980341553 - 2.9322378468095413e-5im,0.0005192138596372972 + 9.601612630083237e-5im,0.00016253209399869295 + 1.6618595356688972e-5im,-0.00033011995773286873 - 6.448529692928582e-5im,-0.00014999550333873182 - 6.587022042017915e-6im,0.00019715443643697264 + 4.378168142718042e-5im,0.00016315968935794577 - 2.5116099732380466e-6im,-9.664903996166642e-5 - 2.9688983169919376e-5im,-0.0002043365975016745 + 1.2369138866257324e-5im,1.0452479902238754e-5 + 1.936635470292043e-5im,0.000281013297402921 - 2.50627208891108e-5im,7.769362715621138e-5 - 1.0610889508053855e-5im,-0.00040741057196896186 + 4.3575274526621564e-5im,-0.0001856857475414807 + 1.2179126007282584e-6im,0.0006075158878077329 - 7.259374405119143e-5im,0.00033747223632459136 + 1.1750918874776018e-5im,-0.0009204495878604973 + 0.00011983887578074312im,-0.0005698654088578003 - 3.311368136650971e-5im,0.0014098048301784184 - 0.00019841302642503435im,0.0009446132146819188 + 7.176739885222782e-5im,-0.0021802520436994023 + 0.0003312097709658586im,-0.0015718990526505617 - 0.0001454777530809035im,0.0034085326971673253 - 0.0005599350275619459im,0.0026602058098513007 + 0.00029260054158009106im,-0.0054066528247070965 + 0.0009663351293914856im,-0.004633859640804539 - 0.0006058241563990225im,0.008772811212201484 - 0.0017324693842443828im,0.008444804650388863 + 0.0013496766982555883im,-0.014822231530335364 + 0.0033113664389812134im,-0.016421550726710296 - 0.003342133246073872im,0.026591857708442735 - 0.006558614416143246im,0.03437231192041358 + 0.008112864357679005im,-0.0478335702149223 + 0.010870905023562293im,-0.08188921285282395 - 0.011749085878674079im,0.06896487123402324 - 0.009474732591355185im,0.38109771569086487 - 0.011577063148856205im
0.8523191136284267 - 0.0699116890263531im,1.0633796673717881 + 5.1011712215442984e-17im,0.38112081528315267 + 0.011543314141155668im,-0.0689100778705425 - 0.009448448933312464im,-0.0818977547291877 + 0.01168824182782937im,0.04773850251156277 + 0.010816034673736916im,0.034363893302860875 - 0.008052117553614084im,-0.026536287546177432 - 0.0065136157489990385im,-0.016415327308525695 + 0.003308115386978349im,0.014794476933840863 + 0.0032827080476558602im,0.008441738689299155 - 0.0013303153917090574im,-0.008757696565883087 - 0.0017142672231167284im,-0.004632145602930379 + 0.000593730995285539im,0.005397763885156092 + 0.0009546457169078706im,0.0026590810858414314 - 0.00028467770355023267im,-0.003403086148356222 - 0.0005525583465698821im,-0.001571090265707449 + 0.0001402008735429028im,0.0021768369690180946 + 0.0003267400834267187im,0.0009440038729172438 - 6.826107625563371e-5im,-0.001407634619214509 - 0.00019588218077592134im,-0.0005693955745971926 + 3.083231377475361e-5im,0.0009190614721659474 + 0.00011856707042737616im,0.00033710486984882325 - 1.0340752246222513e-5im,-0.0006066282598589918 - 7.21067452016794e-5im,-0.00018539345690969465 - 1.9888421097788867e-6im,0.0004068489725781356 + 4.3550487154342346e-5im,7.745331220328909e-5 + 1.0893299189110404e-5im,-0.0002806701767175551 - 2.5291123271074503e-5im,1.0661320870727668e-5 - 1.925752326625275e-5im,0.00020414902106223492 + 1.2726905201828131e-5im,-9.684429368274422e-5 + 2.925744371474533e-5im,-0.00016309589181971078 - 2.9395993338331613e-6im,0.00019735410531346244 - 4.3090858161409836e-5im,0.00015005244842535362 - 6.0920284033366694e-6im,-0.0003303290761795867 + 6.363132104282998e-5im,-0.00016271168846378745 + 1.6029337737471093e-5im,0.0005194389830426374 - 9.513423580113506e-5im,0.00020349296454707014 - 2.857711447494248e-5im,-0.0007985028520081908 + 0.00014435184754191298im,-0.0002800105783309006 + 4.587511426776863e-5im,0.0012181674283420184 - 0.00022221405730765313im,0.00040664319189586355 - 7.100874859137149e-5im,-0.0018562300435829493 + 0.0003465374532231483im,-0.0006075963175441722 + 0.00010877279885492768im,0.002834187968048934 - 0.0005465415794457722im,0.0009222932149896466 - 0.00016695085023984055im,-0.0043445360251158265 + 0.0008705510402739627im,-0.0014147436925235927 + 0.0002585935941841015im,0.006697056452290559 - 0.00139957094764879im,0.002190181935492276 - 0.0004063346934733442im,-0.010399892422783602 + 0.002272371253400054im,-0.0034260972263543857 + 0.000651289326552506im,0.016307225390370928 - 0.003735360431199697im,0.005435469554874226 - 0.0010741472859987925im,-0.02590083659501593 + 0.0062550900940168686im,-0.008817798094102302 + 0.001855416339347036im,0.04186431582302679 - 0.010826350561659613im,0.01489047534656792 - 0.003446402420208291im,-0.0695505623293424 + 0.01987756658277756im,-0.02669402733961339 + 0.006698936725280559im,0.1229259868831864 - 0.038447869731277im,0.04796502034192145 - 0.01098651052179066im,-0.25443260101361376 + 0.06657896049067248im,-0.06903366580289201 + 0.009509163284949893im
0.06908844688922634 - 0.009538196687347825im,0.3811208152831535 - 0.011543314141156436im,0.9359523182299714 + 1.0364972768961422e-15im,0.8522920122619866 + 0.06959938582459294im,0.06920587654390613 + 0.009605436860065394im,-0.25454043110179114 - 0.06580813112952683im,-0.04782017065755068 - 0.010994796784648923im,0.12307128058615951 + 0.03779879780500861im,0.02659109289852841 + 0.006692028875523765im,-0.06964258179471723 - 0.019457769580716284im,-0.014839768334158317 - 0.0034545737959147302im,0.04191541494108728 + 0.010554453646153966im,0.00878873135900619 + 0.001870298674337874im,-0.02592980925700999 - 0.0060768475518603055im,-0.005416131101853224 - 0.0010897718705093237im,0.016323592724206016 + 0.0036201991888397426im,0.003412296288941193 + 0.0006654175021571702im,-0.010408712542520624 - 0.0022003954670867993im,-0.002180065066763402 - 0.000418217437841199im,0.006701359680815345 + 0.0013568821415060638im,0.0014072971681577413 + 0.00026811354538379726im,-0.00434622027338755 - 0.0008472589160014595im,-0.0009168680162661585 - 0.00017429554163970153im,0.0028344401659346494 + 0.0005356261061541344im,0.0006037264084671872 + 0.0001142736368307427im,-0.0018557726317743413 - 0.0003430901534741146im,-0.0004039692669940062 - 7.504763201808831e-5im,0.0012174190035327645 + 0.00022289100904763587im,0.00027824843192058955 + 4.882632999253391e-5im,-0.0007976874558012526 - 0.00014695668476246421im,-0.0002024207270185392 - 3.0768802076869536e-5im,0.0005186627833330728 + 9.829512245886757e-5im,0.00016214829306334774 + 1.7725188177096563e-5im,-0.0003296167122740851 - 6.657698412458935e-5im,-0.0001498962164043775 - 7.4635731600428845e-6im,0.0001966982745967353 + 4.53928838252202e-5im,0.0001633104465809954 - 1.812360275792978e-6im,-9.62138993177856e-5 - 3.06621658153807e-5im,-0.00020474182757751323 + 1.1892172847258127e-5im,1.0007044000697316e-5 + 1.9608580071312787e-5im,0.00028173195130464613 - 2.4961081530868594e-5im,7.818433139004207e-5 - 1.0024209495421334e-5im,-0.00040856379612274517 + 4.413475022386573e-5im,-0.00018625927317872794 - 3.4903404617740397e-7im,0.0006093087869490773 - 7.427032234014563e-5im,0.00033816835894427233 + 1.4542267848327804e-5im,-0.0009232101053871384 + 0.000123308091735584im,-0.0005707292412421739 - 3.75058420073962e-5im,0.0014140531250217646 - 0.00020463500591294455im,0.0009457043425226547 + 7.832169608765836e-5im,-0.002186824261107426 + 0.0003415167900849336im,-0.0015733126637219644 - 0.0001550253316684665im,0.003418808080386203 - 0.0005761542382649965im,0.00266212293034275 + 0.00030639799521361646im,-0.005423000067738736 + 0.0009909840111253865im,-0.004636688128191457 - 0.0006258902672339147im,0.008799604238976726 - 0.0017691753441126214im,0.00844959937015103 + 0.0013797159912828053im,-0.014868525092858704 + 0.003365789110546517im,-0.01643030277670816 - 0.00338959301369651im,0.026674810501487164 - 0.006636684169357787im,0.034381650918703904 + 0.008181490342192937im,-0.04795138372333745 + 0.010958679595544973im,-0.08188481672024395 - 0.01178308821913203im
-0.25444941884165134 + 0.06646032256120198im,-0.06891007787054274 + 0.009448448933311903im,0.8522920122619869 - 0.06959938582459249im,1.0641478524096568 - 6.596828118488052e-16im,0.3812456125864276 + 0.011359000603479361im,-0.06878242376190087 - 0.009394557315942426im,-0.08192731846455209 + 0.011460267908321855im,0.047442987108173594 + 0.010663633796211618im,0.03433608519241751 - 0.007856178844436519im,-0.026376518168273813 - 0.00639535798032985im,-0.016396641715020328 + 0.003207132454634276im,0.014719331825284876 + 0.0032121068774887307im,0.008432915186490997 - 0.0012758504254657117im,-0.008718312492042048 - 0.0016716806602740412im,-0.004627321434909685 + 0.0005610537703219368im,0.0053751884904751 + 0.0009284877417296955im,0.0026559732273258164 - 0.00026396596041785485im,-0.003389517492955009 - 0.000536804473595261im,-0.0015689002148797956 + 0.00012680244857591813im,0.0021684645044584895 + 0.00031773773300350995im,0.0009423928009860579 - 5.959624188998575e-5im,-0.0014023901272627432 - 0.00019121500157127147im,-0.0005681876600163212 + 2.5340103529733968e-5im,0.0009157522312292048 + 0.00011659548399979607im,0.0003361905138083927 - 7.032234102605994e-6im,-0.0006045399394779982 - 7.172499792444626e-5im,-0.00018469251955086284 - 3.752475975804537e-6im,0.0004055451748631532 + 4.403462613589254e-5im,7.690095180833553e-5 + 1.1526075647359241e-5im,-0.0002798852712575934 - 2.619367023446564e-5im,1.1119501096765268e-5 - 1.9031593227380428e-5im,0.00020372816762387076 + 1.3801895646037023e-5im,-9.725922991520181e-5 + 2.8369287879734264e-5im,-0.00016296453445041836 - 4.099669218339897e-6im,0.00019775606732002295 - 4.1729313539312724e-5im,0.00015017322021977295 - 4.835432714662993e-6im,-0.00033074115652592586 + 6.200673727656633e-5im,-0.00016310536200418689 + 1.4591278734542693e-5im,0.0005198658534303758 - 9.358182100851291e-5im,0.00020420898824046534 - 2.680992657010053e-5im,-0.0007989172214353669 + 0.00014341118889300985im,-0.000281118971233053 + 4.358592518817433e-5im,0.001218497754260556 - 0.00022270857059096058im,0.0004082320786529877 - 6.79678785488796e-5im,-0.0018563372231901304 + 0.00034966935961910364im,-0.0006097661122033414 + 0.0001047223400090726im,0.0028338355121520897 - 0.0005539908226512743im,0.0009251509829765167 - 0.00016161121449351134im,-0.004343353060249554 + 0.0008845691551639573im,-0.0014183972373241242 + 0.0002516677154655068im,0.006694494883410382 - 0.001423050999979431im,0.002194731609292776 - 0.0003975066105964725im,-0.010395181794542158 + 0.0023088447395825445im,-0.0034316212965831926 + 0.0006402102912534635im,0.016299332387625154 - 0.0037888027312113714im,0.005441998071831682 - 0.0010603987195638162im,-0.025888432375752484 + 0.0063292633195279144im,-0.00882529070969063 + 0.0018384281639132621im,0.04184579576413662 - 0.010923028054452166im,0.014898635182015674 - 0.0034249271208275298im,-0.0695256849141721 + 0.019990313090904585im,-0.026696612435926144 + 0.006666481951757605im,0.1229073953403299 - 0.038528531916480875im,0.04791303165312994 - 0.010924778054804877im
-0.04794794148910453 + 0.011000341418283589im,-0.08189775472918855 - 0.011688241827829854im,0.0692058765439059 - 0.009605436860065736im,0.3812456125864279 - 0.011359000603479436im,0.9342682462668457 - 5.726755875068434e-16im,0.8522243650163358 + 0.06886541704601293im,0.06931207183641225 + 0.009676155623385297im,-0.2547006024221887 - 0.06463330493314301im,-0.04757030160289964 - 0.010942716251456154im,0.12324730161866525 + 0.03699977694507734im,0.026453855011728925 + 0.006652092346767008im,-0.06974021583614418 - 0.019001418574465644im,-0.014778538643145852 - 0.0034453668865541934im,0.04196469989875238 + 0.010283426786747256im,0.008756288896248033 + 0.0018741840894254316im,-0.02595563191998258 - 0.005911131415957241im,-0.005396111756187439 - 0.0010975791283031452im,0.016337139440339845 + 0.0035196173063018373im,0.0033989472520357692 + 0.0006736356330088447im,-0.01041544822421198 - 0.002141332239793336im,-0.0021708580970470357 - 0.00042549241089971836im,0.006704303280788464 + 0.0013242244402947025im,0.0014008925021148093 + 0.00027400476786531837im,-0.004347122635248588 - 0.0008310213651464898im,-0.0009124491132627085 - 0.0001787917567536248im,0.0028343183375524423 + 0.0005291779277223523im,0.000600741304252712 + 0.00011755967026884976im,-0.0018552017387710761 - 0.00034208519951754154im,-0.00040202064991168914 - 7.737812994817503e-5im,0.0012167078972751789 + 0.0002245587036565234im,0.00027704276800497875 + 5.0453279222531963e-5im,-0.0007969914487893392 - 0.0001496119851413521im,-0.0002017170600837388 - 3.191225712537067e-5im,0.0005180330489316613 + 0.0001010307331792194im,0.00016181483447935937 + 1.853839988019807e-5im,-0.00032907253362485873 - 6.890020545991901e-5im,-0.00014983915384188945 - 8.046438291905779e-6im,0.00019622426032251793 + 4.707609855788042e-5im,0.00016347629615384536 - 1.449966411840795e-6im,-9.578561240655692e-5 - 3.163202971388505e-5im,-0.00020512922574766215 + 1.182643587364814e-5im,9.595077256468947e-6 + 1.9844781324567062e-5im,0.0002823851467077383 - 2.5366290785182843e-5im,7.861066399415146e-5 - 9.500497237097751e-6im,-0.0004095781823202259 + 4.530343811858196e-5im,-0.00018672924942684315 - 1.7008255291837702e-6im,0.0006108435075650335 - 7.664009562112625e-5im,0.00033870937376428013 + 1.6851955376758985e-5im,-0.0009255128052098631 + 0.00012749598572993378im,-0.0005713686323051269 - 4.09757185439999e-5im,0.0014175025035071255 - 0.00021147960742300825im,0.0009464740973066162 + 8.323075204593695e-5im,-0.002191998891534984 + 0.00035212526312755946im,-0.0015742581606186762 - 0.00016172138840712355im,0.003426591975200847 - 0.0005919438769253194im,0.002663318104312356 + 0.00031525323356250754im,-0.00543473055773119 + 0.0010136910335117027im,-0.004638261076495946 - 0.0006371414379159897im,0.008817216501811052 - 0.0018007505288438882im,0.00845169970677736 + 0.0013928746265394895im,-0.014894013677817867 + 0.0034076152173161895im,-0.016432105561875535 - 0.0034000135843947534im,0.026702163808670975 - 0.0066850989692568185im,0.034379092159638185 + 0.0081607143199243im
0.12295641864044472 - 0.03831202895876257im,0.04773850251156321 - 0.01081603467373775im,-0.25454043110179236 + 0.06580813112952684im,-0.06878242376190133 + 0.00939455731594425im,0.8522243650163346 - 0.06886541704601266im,1.0659150261482317 - 2.5261910618912253e-17im,0.3814691492743553 + 0.01104029741082433im,-0.06864763657295096 - 0.009347629032802104im,-0.08197104813795779 + 0.011100046676581895im,0.0470344130032859 + 0.010470754201551163im,0.03429606951779063 - 0.0075753119948694225im,-0.026168611508016894 - 0.006253013307860647im,-0.016371403643627342 + 0.00307060326284254im,0.014626539563546417 + 0.0031327055924245378im,0.008421314124482144 - 0.0012052909418321866im,-0.008671449623703097 - 0.0016267437014895535im,-0.004621057319226419 + 0.000520244870143646im,0.005349040758424921 + 0.0009025940498503465im,0.0026519930231931536 - 0.0002389623816843393im,-0.0033741387346355946 - 0.0005223585006253074im,-0.0015661519128783896 + 0.00011114803550561439im,0.0021591534605072456 + 0.0003103483049795285im,0.000940426205589594 - 4.979633025066536e-5im,-0.0013966589900645515 - 0.0001881013172448261im,-0.0005667633496598253 + 1.9329564193168815e-5im,0.0009121952182559439 + 0.00011595153747230722im,0.00033515594034750387 - 3.530854485606757e-6im,-0.000602330086469452 - 7.239108864528945e-5im,-0.00018393692740702297 - 5.557049310356895e-6im,0.00040418600145944954 + 4.529513259500055e-5im,7.633796279448193e-5 + 1.2154934820076675e-5im,-0.0002790805165077896 - 2.7642349702497297e-5im,1.1566799802690992e-5 - 1.8831558936936627e-5im,0.00020330724859698624 + 1.526388475295691e-5im,-9.763792003328884e-5 + 2.759202309132733e-5im,-0.00016283002777272781 - 5.5312518248627586e-6im,0.00019810467724293816 - 4.058376886172035e-5im,0.0001502905677302718 - 3.3847448308501595e-6im,-0.0003310838482869354 + 6.073398296406707e-5im,-0.00016347614474846464 + 1.300153198922746e-5im,0.0005202028892423724 - 9.251544902849114e-5im,0.00020485592646635704 - 2.4915610481568422e-5im,-0.0007992216609278087 + 0.0001430256288521045im,-0.0002820779409605242 + 4.1186496161164226e-5im,0.0012187050429941838 - 0.0002236661855698471im,0.0004095422564700389 - 6.483280044809819e-5im,-0.0018563332961076084 + 0.00035285494271097986im,-0.0006114583493559942 + 0.0001005887041767077im,0.0028334449812997668 - 0.0005605191284608784im,0.0009272309682733644 - 0.00015617262724361384im,-0.004342332744746914 + 0.000895737494203539im,-0.001420815874691852 + 0.00024454852002428934im,0.006692543998984058 - 0.0014401751698990845im,0.0021973254933617976 - 0.0003882079839416521im,-0.010391994814648906 + 0.002332841158794894im,-0.0034339808174435704 + 0.0006279981526739498im,0.01629475877615562 - 0.003819202118999493im,0.005443145262627855 - 0.0010440569372391923im,-0.025882927027654958 + 0.00636187031481106im,-0.008822760538597714 + 0.0018156114197165696im,0.04184187261698445 - 0.010943820346122403im,0.014885014110797828 - 0.003389966430489967im,-0.06953299624264098 + 0.019956587403614282im,-0.026643730612619997 + 0.006604854410117743im
0.02667432336277747 - 0.00670367520659832im,0.03436389330286116 + 0.008052117553614095im,-0.0478201706575512 + 0.010994796784648181im,-0.08192731846455183 - 0.011460267908321605im,0.06931207183641233 - 0.009676155623384572im,0.38146914927435516 - 0.011040297410824223im,0.9316061101076668 - 6.57677037829707e-16im,0.852113056966129 + 0.06768718521435634im,0.06939421836921782 + 0.009745546298408837im,-0.2549238458189308 - 0.06294824745731362im,-0.04720191332522763 - 0.010846038579513769im,0.12347762518904558 + 0.0359280645463858im,0.026264889498029662 + 0.006585800365048803im,-0.06986117759715846 - 0.01841827990757881im,-0.014696622315483424 - 0.0034251339362403573im,0.04202279672846733 + 0.00995127396112965im,0.008714047020251388 + 0.0018732367409862395im,-0.02598461520246006 - 0.0057160523802007104im,-0.0053708841763489565 - 0.0011029664755892118im,0.01635155705691477 + 0.0034060699745115455im,0.003382718628656165 + 0.0006804232876819629im,-0.01042215160880161 - 0.0020777404759655584im,-0.002160080969936911 - 0.00043175507780391216im,0.006706920902775803 + 0.001291105459756008im,0.0013936878397671061 + 0.00027907865239716357im,-0.004347663817660412 - 0.0008159870716550227im,-0.0009076832729738438 - 0.0001825899136188487im,0.0028338940683861205 + 0.0005243347105435972im,0.0005976661809020893 + 0.00012024660255324791im,-0.0018544082813146605 - 0.000342487366174785im,-0.00040011565063915354 - 7.919814093367307e-5im,0.0012158524540706696 + 0.00022722141379025892im,0.0002758992395542566 + 5.165582618033036e-5im,-0.0007961960283207628 - 0.00015291368655218765im,-0.0002011047722893715 - 3.268947581464695e-5im,0.0005173530901175983 + 0.00010409123056294217im,0.00016156225274630714 + 1.903488707171502e-5im,-0.00032850772824796266 - 7.131556295152698e-5im,-0.00014982860877612805 - 8.31624165681777e-6im,0.00019575640557861564 + 4.8732006271219337e-5im,0.00016365394266812654 - 1.4273421378464887e-6im,-9.538695410237873e-5 - 3.2541952516609355e-5im,-0.00020548535690817973 + 1.215010340847327e-5im,9.235479193356906e-6 + 2.006057554603907e-5im,0.00028294944703625475 - 2.6223352316423566e-5im,7.895883321571069e-5 - 9.062599533798365e-6im,-0.00041041827573375605 + 4.6982760592282344e-5im,-0.0001870887919686268 - 2.783293899550126e-6im,0.0006120693786242185 - 7.955087945526288e-5im,0.00033909749666600835 + 1.8601405385614478e-5im,-0.0009272870258737547 + 0.00013219024568394676im,-0.0005717969775778665 - 4.342862488168041e-5im,0.001420054919029023 - 0.00021867408256819835im,0.0009469481825913011 + 8.639382288413912e-5im,-0.0021956384627482444 + 0.0003627098968091584im,-0.0015747723667462693 - 0.0001654705644237679im,0.0034316876076908105 - 0.0006069423160050372im,0.0026638329116431634 + 0.0003190877293930895im,-0.00544155616297908 + 0.001034074681123209im,-0.004638601182844045 - 0.0006395259542323512im,0.008825192305526443 - 0.0018267579515039128im,0.008451052518528325 + 0.0013890583071650858im,-0.014897523155080186 + 0.0034363541414181298im,-0.016427212872147854 - 0.00337237642512215im
-0.06957244208985315 + 0.01977844610811925im,-0.026536287546177515 + 0.006513615748998789im,0.12307128058615885 - 0.03779879780500862im,0.0474429871081734 - 0.010663633796211365im,-0.25470060242218834 + 0.064633304933143im,-0.06864763657295099 + 0.009347629032802047im,0.8521130569661278 - 0.06768718521435627im,1.068662345517099 + 5.604783130663815e-16im,0.3817850041868383 + 0.010613483106675842im,-0.06850258490929526 - 0.00930694031070465im,-0.08202563635599783 + 0.010605928295784392im,0.04652157149156615 + 0.01024183565815497im,0.0342440611102331 - 0.007213074333789795im,-0.025917952873363712 - 0.006090684334060596im,-0.01633986576059324 + 0.0029004908989973426im,0.014518629037379964 + 0.0030472450658848853im,0.008406955738104583 - 0.0011197628507574032im,-0.008618446732334974 - 0.001581367052731616im,-0.004613329047386953 + 0.0004721090962436738im,0.005320112422658585 + 0.0008783367846063902im,0.0026471345041893073 - 0.0002102863769474381im,-0.003357444111300687 - 0.0005101811298624933im,-0.001562864382732058 + 9.371066161712351e-5im,0.002149218487849307 + 0.0003052053848489833im,0.000938140237734918 - 3.9208094335748375e-5im,-0.001390640685915609 - 0.00018692195183054393im,-0.000565165935425481 + 1.3039393579846677e-5im,0.0009085138943202924 + 0.00011683175874137372im,0.0003340440534242167 + 1.343000648367408e-8im,-0.000600071799693679 - 7.417540039023311e-5im,-0.0001831644458706279 - 7.320767753860718e-6im,0.0004028141654319257 + 4.7324658830610804e-5im,7.578275089508874e-5 + 1.2755283677826891e-5im,-0.00027827608843194036 - 2.961302307436629e-5im,1.1978768814050203e-5 - 1.8666217587484096e-5im,0.00020288561972596828 + 1.706122666218026e-5im,-9.796655190592438e-5 + 2.693936135815243e-5im,-0.00016269142096605446 - 7.169483465029485e-6im,0.00019839421556836178 - 3.9672234816597016e-5im,0.00015038966977477014 - 1.8038787097102246e-6im,-0.000331354738011261 + 5.980483802898132e-5im,-0.00016379726844894063 + 1.1327665565804935e-5im,0.0005204547576450682 - 9.186257837418662e-5im,0.00020539950773951202 - 2.2967393631698877e-5im,-0.0007994300078034262 + 0.0001430244086452813im,-0.0002828483478441449 + 3.8758942986578556e-5im,0.0012188180597793791 - 0.00022478419257923235im,0.00041053495027732314 - 6.169393110864932e-5im,-0.0018562703685879828 + 0.00035563212633069285im,-0.0006126426170308256 + 9.646565566132511e-5im,0.0028331018945381495 - 0.0005654934690059751im,0.0009285212837146672 - 0.00015072290911860166im,-0.00434160352221354 + 0.000903265959568619im,-0.0014220176848460998 + 0.00023730574088179422im,0.006691380593789772 - 0.0014500445399733845im,0.0021980230354887087 - 0.00037847886874140565im,-0.010390553348607525 + 0.002343441240811302im,-0.003433285032944748 + 0.0006146569653434754im,0.016293757337694906 - 0.003825736711699419im,0.005439060617073728 - 0.0010250852539874537im,-0.025884589216647765 + 0.006352215257059175im,-0.008810348906267737 + 0.0017869117438101664im,0.041852458788650494 - 0.010888065200192355im,0.014849996231640808 - 0.0033425590845336823im
-0.014879532639513833 + 0.003451903147969078im,-0.01641532730852577 - 0.003308115386978673im,0.02659109289852814 - 0.00669202887552348im,0.03433608519241752 + 0.0078561788444372im,-0.047570301602899184 + 0.010942716251455773im,-0.08197104813795716 - 0.011100046676582112im,0.0693942183692176 - 0.009745546298408675im,0.3817850041868376 - 0.010613483106675802im,0.928014462029333 + 8.046948524187414e-16im,0.8519538499325052 + 0.06605043387090126im,0.06943534342680577 + 0.009811694128113339im,-0.2552001841045803 - 0.06077483113510119im,-0.04671992525932509 - 0.010707885050197584im,0.12375296345159606 + 0.03460537699920884im,0.026027649903107755 + 0.0064958319167266075im,-0.07000005190531139 - 0.017722801585770488im,-0.014595419213254903 - 0.0033949740742910154im,0.04208674926510969 + 0.00956808476531693im,0.008662755133002598 + 0.0018677033941712304im,-0.026015106330185618 - 0.0054988670484334866im,-0.005340999666539886 - 0.0011057910193923279im,0.01636593646630868 + 0.003284647836922384im,0.0033640718946002504 + 0.0006854799707533721im,-0.010428352412620993 - 0.0020129956650251847im,-0.002148124727015844 - 0.00043667388604523474im,0.006708994617282028 + 0.001259580709304243im,0.001386002892213137 + 0.000283038939921604im,-0.00434776264440461 - 0.0008032515391112123im,-0.000902820486282226 - 0.0001854557762867155im,0.0028331554352206503 + 0.0005215368133549551im,0.0005946871508197994 + 0.00012216020918891506im,-0.0018534205098283871 - 0.00034433805617856773im,-0.00039832665663499774 - 8.039968101061991e-5im,0.0012148694954448244 + 0.00023082438514418114im,0.00027491143660025164 + 5.235917579013426e-5im,-0.0007953408778826564 - 0.00015668273309275697im,-0.00020063136722230318 - 3.307748761066193e-5im,0.0005166527976458856 + 0.00010727356719761905im,0.00016140025555419084 + 1.9195725812693637e-5im,-0.00032795422082663013 - 7.366904219838509e-5im,-0.00014986643880380345 - 8.26996384315553e-6im,0.00019532265789380885 + 5.02578716195006e-5im,0.00016383517048067746 - 1.7284584499035228e-6im,-9.50398196856507e-5 - 3.333860018679049e-5im,-0.00020579488223285925 + 1.2824016443462881e-5im,8.943798866109917e-6 + 2.0242395332091804e-5im,0.0002834023169163647 - 2.7463701934111795e-5im,7.922015074321984e-5 - 8.726737555039466e-6im,-0.00041105332637672153 + 4.906822205098077e-5im,-0.00018733674494030966 - 3.560401696466704e-6im,0.000612945570638843 - 8.285784552066138e-5im,0.0003393397089362111 + 1.9744917982712915e-5im,-0.0009284790114714509 + 0.0001372053199085694im,-0.0005720294723076955 - 4.482029869182878e-5im,0.0014216393724063958 - 0.00022599708788076137im,0.0009471487514023023 + 8.778100532768367e-5im,-0.0021976484401694148 + 0.00037302392688346126im,-0.0015748802271922224 - 0.00016627329893434777im,0.003433969376105469 - 0.0006208886430981824im,0.0026636819043126965 + 0.00031795553580420924im,-0.005443304028986459 + 0.001051843243879503im,-0.00463768435076075 - 0.0006331553014915706im,0.008823080928622244 - 0.0018468758318495471im,0.008447774829219365 + 0.0013680325545769644im
